Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1
Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z
RAW	RAW	RAW	RAW	CAL	CAL	CAL	CAL
No unit	No unit	No unit	No unit	mSecs	m/(sec^2)*	m/(sec^2)*	m/(sec^2)*
51329	964	2076	1759	49566,4367675781	-10,7326732673267	0,277227722772277	-2,86138613861386
51489	977	2062	1749	49571,3195800781	-10,6039603960396	0,138613861386139	-2,96039603960396
51649	971	2060	1768	49576,2023925781	-10,6633663366337	0,118811881188119	-2,77227722772277
51809	984	2056	1744	49581,0852050781	-10,5346534653465	0,0792079207920792	-3,00990099009901
51969	986	2069	1754	49585,9680175781	-10,5148514851485	0,207920792079208	-2,91089108910891
52129	988	2066	1753	49590,8508300781	-10,4950495049505	0,178217821782178	-2,92079207920792
52289	987	2064	1774	49595,7336425781	-10,5049504950495	0,158415841584158	-2,71287128712871
52449	978	2081	1764	49600,6164550781	-10,5940594059406	0,326732673267327	-2,81188118811881
52609	996	2104	1719	49605,4992675781	-10,4158415841584	0,554455445544555	-3,25742574257426
52769	984	2051	1726	49610,3820800781	-10,5346534653465	0,0297029702970297	-3,18811881188119
52929	998	2060	1750	49615,2648925781	-10,3960396039604	0,118811881188119	-2,95049504950495
53089	977	2053	1779	49620,1477050781	-10,6039603960396	0,0495049504950495	-2,66336633663366
53249	1000	2069	1778	49625,0305175781	-10,3762376237624	0,207920792079208	-2,67326732673267
53409	990	2075	1736	49629,9133300781	-10,4752475247525	0,267326732673267	-3,08910891089109
53569	993	2072	1740	49634,7961425781	-10,4455445544554	0,237623762376238	-3,04950495049505
53729	976	2073	1742	49639,6789550781	-10,6138613861386	0,247524752475248	-3,02970297029703
53889	988	2080	1753	49644,5617675781	-10,4950495049505	0,316831683168317	-2,92079207920792
54049	995	2068	1757	49649,4445800781	-10,4257425742574	0,198019801980198	-2,88118811881188
54209	992	2056	1755	49654,3273925781	-10,4554455445545	0,0792079207920792	-2,9009900990099
54369	990	2079	1774	49659,2102050781	-10,4752475247525	0,306930693069307	-2,71287128712871
54529	989	2057	1755	49664,0930175781	-10,4851485148515	0,0891089108910891	-2,9009900990099
54689	980	2045	1775	49668,9758300781	-10,5742574257426	-0,0297029702970297	-2,7029702970297
54849	968	2053	1752	49673,8586425781	-10,6930693069307	0,0495049504950495	-2,93069306930693
55009	989	2076	1755	49678,7414550781	-10,4851485148515	0,277227722772277	-2,9009900990099
55169	980	2048	1759	49683,6242675781	-10,5742574257426	0	-2,86138613861386
55329	985	2061	1739	49688,5070800781	-10,5247524752475	0,128712871287129	-3,05940594059406
55489	983	2047	1759	49693,3898925781	-10,5445544554455	-0,0099009900990099	-2,86138613861386
55649	996	2071	1752	49698,2727050781	-10,4158415841584	0,227722772277228	-2,93069306930693
55809	982	2048	1754	49703,1555175781	-10,5544554455446	0	-2,91089108910891
55969	981	2070	1741	49708,0383300781	-10,5643564356436	0,217821782178218	-3,03960396039604
56129	965	2069	1733	49712,9211425781	-10,7227722772277	0,207920792079208	-3,11881188118812
56289	976	2068	1755	49717,8039550781	-10,6138613861386	0,198019801980198	-2,9009900990099
56449	974	2056	1757	49722,6867675781	-10,6336633663366	0,0792079207920792	-2,88118811881188
56609	997	2059	1772	49727,5695800781	-10,4059405940594	0,108910891089109	-2,73267326732673
56769	993	2070	1755	49732,4523925781	-10,4455445544554	0,217821782178218	-2,9009900990099
56929	1006	2064	1752	49737,3352050781	-10,3168316831683	0,158415841584158	-2,93069306930693
57089	981	2057	1765	49742,2180175781	-10,5643564356436	0,0891089108910891	-2,8019801980198
57249	964	2058	1758	49747,1008300781	-10,7326732673267	0,099009900990099	-2,87128712871287
57409	993	2056	1758	49751,9836425781	-10,4455445544554	0,0792079207920792	-2,87128712871287
57569	984	2073	1762	49756,8664550781	-10,5346534653465	0,247524752475248	-2,83168316831683
57729	992	2046	1751	49761,7492675781	-10,4554455445545	-0,0198019801980198	-2,94059405940594
57889	971	2070	1787	49766,6320800781	-10,6633663366337	0,217821782178218	-2,58415841584158
58049	1028	2058	1743	49771,5148925781	-10,0990099009901	0,099009900990099	-3,01980198019802
58209	1000	2042	1767	49776,3977050781	-10,3762376237624	-0,0594059405940594	-2,78217821782178
58369	985	2072	1750	49781,2805175781	-10,5247524752475	0,237623762376238	-2,95049504950495
58529	978	2082	1748	49786,1633300781	-10,5940594059406	0,336633663366337	-2,97029702970297
58689	1002	2070	1731	49791,0461425781	-10,3564356435644	0,217821782178218	-3,13861386138614
58849	1001	2072	1759	49795,9289550781	-10,3663366336634	0,237623762376238	-2,86138613861386
59009	974	2064	1754	49800,8117675781	-10,6336633663366	0,158415841584158	-2,91089108910891
59169	991	2076	1815	49805,6945800781	-10,4653465346535	0,277227722772277	-2,30693069306931
59329	995	2077	1775	49810,5773925781	-10,4257425742574	0,287128712871287	-2,7029702970297
59489	975	2041	1732	49815,4602050781	-10,6237623762376	-0,0693069306930693	-3,12871287128713
59649	1007	2065	1719	49820,3430175781	-10,3069306930693	0,168316831683168	-3,25742574257426
59809	979	2097	1719	49825,2258300781	-10,5841584158416	0,485148514851485	-3,25742574257426
59969	1001	2052	1748	49830,1086425781	-10,3663366336634	0,0396039603960396	-2,97029702970297
60129	973	2076	1756	49834,9914550781	-10,6435643564356	0,277227722772277	-2,89108910891089
60289	983	2062	1769	49839,8742675781	-10,5445544554455	0,138613861386139	-2,76237623762376
60449	981	2045	1773	49844,7570800781	-10,5643564356436	-0,0297029702970297	-2,72277227722772
60609	973	2073	1752	49849,6398925781	-10,6435643564356	0,247524752475248	-2,93069306930693
60769	980	2058	1749	49854,5227050781	-10,5742574257426	0,099009900990099	-2,96039603960396
60929	981	2014	1747	49859,4055175781	-10,5643564356436	-0,336633663366337	-2,98019801980198
61089	993	2092	1746	49864,2883300781	-10,4455445544554	0,435643564356436	-2,99009900990099
61249	977	2062	1706	49869,1711425781	-10,6039603960396	0,138613861386139	-3,38613861386139
61409	985	2071	1759	49874,0539550781	-10,5247524752475	0,227722772277228	-2,86138613861386
61569	975	2060	1735	49878,9367675781	-10,6237623762376	0,118811881188119	-3,0990099009901
61729	990	2066	1739	49883,8195800781	-10,4752475247525	0,178217821782178	-3,05940594059406
61889	992	2091	1787	49888,7023925781	-10,4554455445545	0,425742574257426	-2,58415841584158
62049	990	2061	1774	49893,5852050781	-10,4752475247525	0,128712871287129	-2,71287128712871
62209	991	2046	1752	49898,4680175781	-10,4653465346535	-0,0198019801980198	-2,93069306930693
62369	981	2078	1730	49903,3508300781	-10,5643564356436	0,297029702970297	-3,14851485148515
62529	988	2040	1740	49908,2336425781	-10,4950495049505	-0,0792079207920792	-3,04950495049505
62689	992	2057	1759	49913,1164550781	-10,4554455445545	0,0891089108910891	-2,86138613861386
62849	985	2040	1659	49917,9992675781	-10,5247524752475	-0,0792079207920792	-3,85148514851485
63009	990	2052	1712	49922,8820800781	-10,4752475247525	0,0396039603960396	-3,32673267326733
63169	982	2057	1779	49927,7648925781	-10,5544554455446	0,0891089108910891	-2,66336633663366
63329	970	2038	1760	49932,6477050781	-10,6732673267327	-0,099009900990099	-2,85148514851485
63489	976	2076	1732	49937,5305175781	-10,6138613861386	0,277227722772277	-3,12871287128713
63649	991	2064	1750	49942,4133300781	-10,4653465346535	0,158415841584158	-2,95049504950495
63809	981	2042	1776	49947,2961425781	-10,5643564356436	-0,0594059405940594	-2,69306930693069
63969	981	2078	1760	49952,1789550781	-10,5643564356436	0,297029702970297	-2,85148514851485
64129	964	2072	1734	49957,0617675781	-10,7326732673267	0,237623762376238	-3,10891089108911
64289	982	2044	1749	49961,9445800781	-10,5544554455446	-0,0396039603960396	-2,96039603960396
64449	998	2061	1786	49966,8273925781	-10,3960396039604	0,128712871287129	-2,59405940594059
64609	989	2052	1783	49971,7102050781	-10,4851485148515	0,0396039603960396	-2,62376237623762
64769	966	2054	1741	49976,5930175781	-10,7128712871287	0,0594059405940594	-3,03960396039604
64929	989	2062	1740	49981,4758300781	-10,4851485148515	0,138613861386139	-3,04950495049505
65089	980	2066	1744	49986,3586425781	-10,5742574257426	0,178217821782178	-3,00990099009901
65249	1005	2099	1727	49991,2414550781	-10,3267326732673	0,504950495049505	-3,17821782178218
65409	971	2060	1746	49996,1242675781	-10,6633663366337	0,118811881188119	-2,99009900990099
33	979	2052	1774	50001,0070800781	-10,5841584158416	0,0396039603960396	-2,71287128712871
193	984	2049	1759	50005,8898925781	-10,5346534653465	0,0099009900990099	-2,86138613861386
353	996	2060	1778	50010,7727050781	-10,4158415841584	0,118811881188119	-2,67326732673267
513	981	2038	1773	50015,6555175781	-10,5643564356436	-0,099009900990099	-2,72277227722772
673	966	1975	1776	50020,5383300781	-10,7128712871287	-0,722772277227723	-2,69306930693069
833	973	2001	1775	50025,4211425781	-10,6435643564356	-0,465346534653465	-2,7029702970297
993	908	2060	1761	50030,3039550781	-11,2871287128713	0,118811881188119	-2,84158415841584
1153	954	2051	1752	50035,1867675781	-10,8316831683168	0,0297029702970297	-2,93069306930693
1313	993	2039	1754	50040,0695800781	-10,4455445544554	-0,0891089108910891	-2,91089108910891
1473	972	2041	1741	50044,9523925781	-10,6534653465347	-0,0693069306930693	-3,03960396039604
1633	931	2031	1747	50049,8352050781	-11,0594059405941	-0,168316831683168	-2,98019801980198
1793	933	2039	1723	50054,7180175781	-11,039603960396	-0,0891089108910891	-3,21782178217822
1953	930	2024	1713	50059,6008300781	-11,0693069306931	-0,237623762376238	-3,31683168316832
2113	932	2023	1715	50064,4836425781	-11,0495049504951	-0,247524752475248	-3,2970297029703
2273	933	2000	1729	50069,3664550781	-11,039603960396	-0,475247524752475	-3,15841584158416
2433	905	2026	1732	50074,2492675781	-11,3168316831683	-0,217821782178218	-3,12871287128713
2593	885	1998	1719	50079,1320800781	-11,5148514851485	-0,495049504950495	-3,25742574257426
2753	895	2032	1723	50084,0148925781	-11,4158415841584	-0,158415841584158	-3,21782178217822
2913	875	2022	1696	50088,8977050781	-11,6138613861386	-0,257425742574257	-3,48514851485149
3073	874	2018	1687	50093,7805175781	-11,6237623762376	-0,297029702970297	-3,57425742574257
3233	865	2022	1683	50098,6633300781	-11,7128712871287	-0,257425742574257	-3,61386138613861
3393	855	2013	1687	50103,5461425781	-11,8118811881188	-0,346534653465347	-3,57425742574257
3553	852	1962	1698	50108,4289550781	-11,8415841584158	-0,851485148514851	-3,46534653465347
3713	879	1975	1677	50113,3117675781	-11,5742574257426	-0,722772277227723	-3,67326732673267
3873	931	1999	1679	50118,1945800781	-11,0594059405941	-0,485148514851485	-3,65346534653465
4033	985	1968	1723	50123,0773925781	-10,5247524752475	-0,792079207920792	-3,21782178217822
4193	965	1936	1712	50127,9602050781	-10,7227722772277	-1,10891089108911	-3,32673267326733
4353	1008	1960	1731	50132,8430175781	-10,2970297029703	-0,871287128712871	-3,13861386138614
4513	996	1876	1704	50137,7258300781	-10,4158415841584	-1,7029702970297	-3,40594059405941
4673	989	1847	1754	50142,6086425781	-10,4851485148515	-1,99009900990099	-2,91089108910891
4833	1001	1894	1787	50147,4914550781	-10,3663366336634	-1,52475247524752	-2,58415841584158
4993	1040	1864	1790	50152,3742675781	-9,98019801980198	-1,82178217821782	-2,55445544554455
5153	1075	1870	1786	50157,2570800781	-9,63366336633663	-1,76237623762376	-2,59405940594059
5313	1058	1832	1797	50162,1398925781	-9,8019801980198	-2,13861386138614	-2,48514851485149
5473	1042	1831	1781	50167,0227050781	-9,96039603960396	-2,14851485148515	-2,64356435643564
5633	1043	1785	1774	50171,9055175781	-9,95049504950495	-2,6039603960396	-2,71287128712871
5793	1051	1791	1755	50176,7883300781	-9,87128712871287	-2,54455445544554	-2,9009900990099
5953	1075	1754	1772	50181,6711425781	-9,63366336633663	-2,91089108910891	-2,73267326732673
6113	1056	1729	1754	50186,5539550781	-9,82178217821782	-3,15841584158416	-2,91089108910891
6273	1091	1769	1722	50191,4367675781	-9,47524752475248	-2,76237623762376	-3,22772277227723
6433	1129	1724	1778	50196,3195800781	-9,0990099009901	-3,20792079207921	-2,67326732673267
6593	1107	1704	1757	50201,2023925781	-9,31683168316832	-3,40594059405941	-2,88118811881188
6753	1110	1691	1775	50206,0852050781	-9,28712871287129	-3,53465346534653	-2,7029702970297
6913	1123	1674	1715	50210,9680175781	-9,15841584158416	-3,7029702970297	-3,2970297029703
7073	1144	1628	1789	50215,8508300781	-8,95049504950495	-4,15841584158416	-2,56435643564356
7233	1193	1553	1757	50220,7336425781	-8,46534653465346	-4,9009900990099	-2,88118811881188
7393	1190	1556	1757	50225,6164550781	-8,4950495049505	-4,87128712871287	-2,88118811881188
7553	1198	1550	1735	50230,4992675781	-8,41584158415842	-4,93069306930693	-3,0990099009901
7713	1211	1550	1736	50235,3820800781	-8,28712871287129	-4,93069306930693	-3,08910891089109
7873	1238	1515	1728	50240,2648925781	-8,01980198019802	-5,27722772277228	-3,16831683168317
8033	1262	1508	1732	50245,1477050781	-7,78217821782178	-5,34653465346535	-3,12871287128713
8193	1244	1486	1717	50250,0305175781	-7,96039603960396	-5,56435643564356	-3,27722772277228
8353	1263	1434	1723	50254,9133300781	-7,77227722772277	-6,07920792079208	-3,21782178217822
8513	1263	1403	1717	50259,7961425781	-7,77227722772277	-6,38613861386139	-3,27722772277228
8673	1278	1406	1679	50264,6789550781	-7,62376237623762	-6,35643564356436	-3,65346534653465
8833	1278	1375	1666	50269,5617675781	-7,62376237623762	-6,66336633663366	-3,78217821782178
8993	1306	1347	1687	50274,4445800781	-7,34653465346535	-6,94059405940594	-3,57425742574257
9153	1321	1335	1705	50279,3273925781	-7,1980198019802	-7,05940594059406	-3,3960396039604
9313	1309	1323	1659	50284,2102050781	-7,31683168316832	-7,17821782178218	-3,85148514851485
9473	1324	1320	1647	50289,0930175781	-7,16831683168317	-7,20792079207921	-3,97029702970297
9633	1354	1311	1687	50293,9758300781	-6,87128712871287	-7,2970297029703	-3,57425742574257
9793	1389	1287	1655	50298,8586425781	-6,52475247524753	-7,53465346534654	-3,89108910891089
9953	1417	1272	1678	50303,7414550781	-6,24752475247525	-7,68316831683168	-3,66336633663366
10113	1402	1290	1672	50308,6242675781	-6,3960396039604	-7,50495049504951	-3,72277227722772
10273	1431	1260	1652	50313,5070800781	-6,10891089108911	-7,8019801980198	-3,92079207920792
10433	1440	1271	1670	50318,3898925781	-6,01980198019802	-7,69306930693069	-3,74257425742574
10593	1479	1262	1695	50323,2727050781	-5,63366336633663	-7,78217821782178	-3,4950495049505
10753	1474	1289	1664	50328,1555175781	-5,68316831683168	-7,51485148514852	-3,8019801980198
10913	1497	1254	1676	50333,0383300781	-5,45544554455446	-7,86138613861386	-3,68316831683168
11073	1520	1235	1668	50337,9211425781	-5,22772277227723	-8,04950495049505	-3,76237623762376
11233	1566	1233	1639	50342,8039550781	-4,77227722772277	-8,06930693069307	-4,04950495049505
11393	1559	1221	1642	50347,6867675781	-4,84158415841584	-8,18811881188119	-4,01980198019802
11553	1580	1237	1641	50352,5695800781	-4,63366336633663	-8,02970297029703	-4,02970297029703
11713	1584	1236	1649	50357,4523925781	-4,59405940594059	-8,03960396039604	-3,95049504950495
11873	1590	1243	1672	50362,3352050781	-4,53465346534654	-7,97029702970297	-3,72277227722772
12033	1621	1242	1650	50367,2180175781	-4,22772277227723	-7,98019801980198	-3,94059405940594
12193	1632	1250	1663	50372,1008300781	-4,11881188118812	-7,9009900990099	-3,81188118811881
12353	1647	1238	1680	50376,9836425781	-3,97029702970297	-8,01980198019802	-3,64356435643564
12513	1688	1205	1699	50381,8664550781	-3,56435643564356	-8,34653465346535	-3,45544554455446
12673	1730	1246	1693	50386,7492675781	-3,14851485148515	-7,94059405940594	-3,51485148514851
12833	1755	1273	1663	50391,6320800781	-2,9009900990099	-7,67326732673267	-3,81188118811881
12993	1777	1248	1625	50396,5148925781	-2,68316831683168	-7,92079207920792	-4,18811881188119
13153	1764	1203	1651	50401,3977050781	-2,81188118811881	-8,36633663366337	-3,93069306930693
13313	1772	1193	1609	50406,2805175781	-2,73267326732673	-8,46534653465346	-4,34653465346535
13473	1799	1163	1586	50411,1633300781	-2,46534653465347	-8,76237623762376	-4,57425742574257
13633	1788	1167	1603	50416,0461425781	-2,57425742574257	-8,72277227722772	-4,40594059405941
13793	1776	1143	1598	50420,9289550781	-2,69306930693069	-8,96039603960396	-4,45544554455446
13953	1810	1134	1620	50425,8117675781	-2,35643564356436	-9,04950495049505	-4,23762376237624
14113	1813	1156	1636	50430,6945800781	-2,32673267326733	-8,83168316831683	-4,07920792079208
14273	1817	1152	1631	50435,5773925781	-2,28712871287129	-8,87128712871287	-4,12871287128713
14433	1808	1150	1629	50440,4602050781	-2,37623762376238	-8,89108910891089	-4,14851485148515
14593	1810	1158	1634	50445,3430175781	-2,35643564356436	-8,81188118811881	-4,0990099009901
14753	1858	1181	1642	50450,2258300781	-1,88118811881188	-8,58415841584158	-4,01980198019802
14913	1853	1171	1664	50455,1086425781	-1,93069306930693	-8,68316831683168	-3,8019801980198
15073	1873	1169	1646	50459,9914550781	-1,73267326732673	-8,7029702970297	-3,98019801980198
15233	1845	1175	1650	50464,8742675781	-2,00990099009901	-8,64356435643564	-3,94059405940594
15393	1880	1122	1661	50469,7570800781	-1,66336633663366	-9,16831683168317	-3,83168316831683
15553	1885	1147	1672	50474,6398925781	-1,61386138613861	-8,92079207920792	-3,72277227722772
15713	1898	1129	1676	50479,5227050781	-1,48514851485149	-9,0990099009901	-3,68316831683168
15873	1870	1131	1663	50484,4055175781	-1,76237623762376	-9,07920792079208	-3,81188118811881
16033	1878	1143	1674	50489,2883300781	-1,68316831683168	-8,96039603960396	-3,7029702970297
16193	1897	1141	1651	50494,1711425781	-1,4950495049505	-8,98019801980198	-3,93069306930693
16353	1874	1147	1662	50499,0539550781	-1,72277227722772	-8,92079207920792	-3,82178217821782
16513	1883	1125	1653	50503,9367675781	-1,63366336633663	-9,13861386138614	-3,91089108910891
16673	1903	1115	1698	50508,8195800781	-1,43564356435644	-9,23762376237624	-3,46534653465347
16833	1931	1077	1671	50513,7023925781	-1,15841584158416	-9,61386138613861	-3,73267326732673
16993	1952	1020	1635	50518,5852050781	-0,95049504950495	-10,1782178217822	-4,08910891089109
17153	1952	1000	1598	50523,4680175781	-0,95049504950495	-10,3762376237624	-4,45544554455446
17313	1936	991	1615	50528,3508300781	-1,10891089108911	-10,4653465346535	-4,28712871287129
17473	1932	1005	1643	50533,2336425781	-1,14851485148515	-10,3267326732673	-4,00990099009901
17633	1944	1037	1663	50538,1164550781	-1,02970297029703	-10,009900990099	-3,81188118811881
17793	1945	1015	1663	50542,9992675781	-1,01980198019802	-10,2277227722772	-3,81188118811881
17953	1946	1049	1736	50547,8820800781	-1,00990099009901	-9,89108910891089	-3,08910891089109
18113	1947	1067	1683	50552,7648925781	-1	-9,71287128712871	-3,61386138613861
18273	1964	1081	1693	50557,6477050781	-0,831683168316832	-9,57425742574257	-3,51485148514851
18433	1964	1080	1673	50562,5305175781	-0,831683168316832	-9,58415841584158	-3,71287128712871
18593	1953	1099	1663	50567,4133300781	-0,940594059405941	-9,3960396039604	-3,81188118811881
18753	1949	1109	1660	50572,2961425781	-0,98019801980198	-9,2970297029703	-3,84158415841584
18913	1939	1105	1677	50577,1789550781	-1,07920792079208	-9,33663366336634	-3,67326732673267
19073	1961	1147	1681	50582,0617675781	-0,861386138613861	-8,92079207920792	-3,63366336633663
19233	1946	1102	1666	50586,9445800781	-1,00990099009901	-9,36633663366337	-3,78217821782178
19393	1908	1122	1715	50591,8273925781	-1,38613861386139	-9,16831683168317	-3,2970297029703
19553	1972	1116	1690	50596,7102050781	-0,752475247524752	-9,22772277227723	-3,54455445544554
19713	1983	1133	1675	50601,5930175781	-0,643564356435644	-9,05940594059406	-3,69306930693069
19873	1971	1137	1676	50606,4758300781	-0,762376237623762	-9,01980198019802	-3,68316831683168
20033	1964	1154	1700	50611,3586425781	-0,831683168316832	-8,85148514851485	-3,44554455445545
20193	1956	1134	1703	50616,2414550781	-0,910891089108911	-9,04950495049505	-3,41584158415842
20353	1961	1121	1679	50621,1242675781	-0,861386138613861	-9,17821782178218	-3,65346534653465
20513	1952	1128	1675	50626,0070800781	-0,95049504950495	-9,10891089108911	-3,69306930693069
20673	1949	1144	1665	50630,8898925781	-0,98019801980198	-8,95049504950495	-3,79207920792079
20833	1931	1149	1672	50635,7727050781	-1,15841584158416	-8,9009900990099	-3,72277227722772
20993	1929	1132	1653	50640,6555175781	-1,17821782178218	-9,06930693069307	-3,91089108910891
21153	1934	1112	1644	50645,5383300781	-1,12871287128713	-9,26732673267327	-4
21313	1955	1097	1642	50650,4211425781	-0,920792079207921	-9,41584158415842	-4,01980198019802
21473	1895	1129	1663	50655,3039550781	-1,51485148514851	-9,0990099009901	-3,81188118811881
21633	1937	1147	1665	50660,1867675781	-1,0990099009901	-8,92079207920792	-3,79207920792079
21793	1897	1120	1712	50665,0695800781	-1,4950495049505	-9,18811881188119	-3,32673267326733
21953	1942	1121	1709	50669,9523925781	-1,04950495049505	-9,17821782178218	-3,35643564356436
22113	1917	1120	1691	50674,8352050781	-1,2970297029703	-9,18811881188119	-3,53465346534653
22273	1944	1134	1685	50679,7180175781	-1,02970297029703	-9,04950495049505	-3,59405940594059
22433	1952	1139	1729	50684,6008300781	-0,95049504950495	-9	-3,15841584158416
22593	2184	2275	1371	50689,4836425781	1,34653465346535	2,24752475247525	-6,7029702970297
22753	1876	940	1632	50694,3664550781	-1,7029702970297	-10,970297029703	-4,11881188118812
22913	1952	1031	1660	50699,2492675781	-0,95049504950495	-10,0693069306931	-3,84158415841584
23073	1955	1056	1681	50704,1320800781	-0,920792079207921	-9,82178217821782	-3,63366336633663
23233	1932	1125	1692	50709,0148925781	-1,14851485148515	-9,13861386138614	-3,52475247524752
23393	1961	1106	1684	50713,8977050781	-0,861386138613861	-9,32673267326733	-3,6039603960396
23553	1966	1109	1690	50718,7805175781	-0,811881188118812	-9,2970297029703	-3,54455445544554
23713	1978	1111	1695	50723,6633300781	-0,693069306930693	-9,27722772277228	-3,4950495049505
23873	1946	1114	1697	50728,5461425781	-1,00990099009901	-9,24752475247525	-3,47524752475248
24033	1972	1113	1688	50733,4289550781	-0,752475247524752	-9,25742574257426	-3,56435643564356
24193	1955	1106	1699	50738,3117675781	-0,920792079207921	-9,32673267326733	-3,45544554455446
24353	1952	1103	1695	50743,1945800781	-0,95049504950495	-9,35643564356436	-3,4950495049505
24513	1976	1116	1676	50748,0773925781	-0,712871287128713	-9,22772277227723	-3,68316831683168
24673	1961	1100	1680	50752,9602050781	-0,861386138613861	-9,38613861386139	-3,64356435643564
24833	1984	1091	1677	50757,8430175781	-0,633663366336634	-9,47524752475248	-3,67326732673267
24993	1963	1133	1671	50762,7258300781	-0,841584158415842	-9,05940594059406	-3,73267326732673
25153	1952	1122	1699	50767,6086425781	-0,95049504950495	-9,16831683168317	-3,45544554455446
25313	1957	1139	1697	50772,4914550781	-0,900990099009901	-9	-3,47524752475248
25473	2005	1139	1685	50777,3742675781	-0,425742574257426	-9	-3,59405940594059
25633	1978	1149	1694	50782,2570800781	-0,693069306930693	-8,9009900990099	-3,50495049504951
25793	1944	1093	1703	50787,1398925781	-1,02970297029703	-9,45544554455446	-3,41584158415842
25953	2082	1199	1627	50792,0227050781	0,336633663366337	-8,40594059405941	-4,16831683168317
26113	1957	1136	1724	50796,9055175781	-0,900990099009901	-9,02970297029703	-3,20792079207921
26273	1843	966	1681	50801,7883300781	-2,02970297029703	-10,7128712871287	-3,63366336633663
26433	1992	1110	1683	50806,6711425781	-0,554455445544555	-9,28712871287129	-3,61386138613861
26593	1983	1149	1665	50811,5539550781	-0,643564356435644	-8,9009900990099	-3,79207920792079
26753	2045	1147	1684	50816,4367675781	-0,0297029702970297	-8,92079207920792	-3,6039603960396
26913	2075	623	1710	50821,3195800781	0,267326732673267	-14,1089108910891	-3,34653465346535
27073	1833	1132	1671	50826,2023925781	-2,12871287128713	-9,06930693069307	-3,73267326732673
27233	1995	1110	1656	50831,0852050781	-0,524752475247525	-9,28712871287129	-3,88118811881188
27393	2003	1101	1645	50835,9680175781	-0,445544554455446	-9,37623762376238	-3,99009900990099
27553	1984	1104	1650	50840,8508300781	-0,633663366336634	-9,34653465346535	-3,94059405940594
27713	1982	1106	1670	50845,7336425781	-0,653465346534653	-9,32673267326733	-3,74257425742574
27873	2006	1109	1675	50850,6164550781	-0,415841584158416	-9,2970297029703	-3,69306930693069
28033	2020	1106	1681	50855,4992675781	-0,277227722772277	-9,32673267326733	-3,63366336633663
28193	2004	1104	1651	50860,3820800781	-0,435643564356436	-9,34653465346535	-3,93069306930693
28353	2012	1099	1655	50865,2648925781	-0,356435643564356	-9,3960396039604	-3,89108910891089
28513	1998	1094	1659	50870,1477050781	-0,495049504950495	-9,44554455445545	-3,85148514851485
28673	1993	1104	1663	50875,0305175781	-0,544554455445545	-9,34653465346535	-3,81188118811881
28833	2014	1113	1659	50879,9133300781	-0,336633663366337	-9,25742574257426	-3,85148514851485
28993	2000	1105	1655	50884,7961425781	-0,475247524752475	-9,33663366336634	-3,89108910891089
29153	2000	1082	1659	50889,6789550781	-0,475247524752475	-9,56435643564356	-3,85148514851485
29313	2014	1116	1658	50894,5617675781	-0,336633663366337	-9,22772277227723	-3,86138613861386
29473	2002	1095	1643	50899,4445800781	-0,455445544554455	-9,43564356435644	-4,00990099009901
29633	1994	1125	1648	50904,3273925781	-0,534653465346535	-9,13861386138614	-3,96039603960396
29793	1987	1121	1662	50909,2102050781	-0,603960396039604	-9,17821782178218	-3,82178217821782
29953	2000	1097	1638	50914,0930175781	-0,475247524752475	-9,41584158415842	-4,05940594059406
30113	1984	1102	1663	50918,9758300781	-0,633663366336634	-9,36633663366337	-3,81188118811881
30273	1998	1098	1642	50923,8586425781	-0,495049504950495	-9,40594059405941	-4,01980198019802
30433	2000	1112	1668	50928,7414550781	-0,475247524752475	-9,26732673267327	-3,76237623762376
30593	1994	1109	1683	50933,6242675781	-0,534653465346535	-9,2970297029703	-3,61386138613861
30753	1996	1097	1652	50938,5070800781	-0,514851485148515	-9,41584158415842	-3,92079207920792
30913	2004	1099	1661	50943,3898925781	-0,435643564356436	-9,3960396039604	-3,83168316831683
31073	2002	1127	1676	50948,2727050781	-0,455445544554455	-9,11881188118812	-3,68316831683168
31233	1997	1104	1694	50953,1555175781	-0,504950495049505	-9,34653465346535	-3,50495049504951
31393	1970	1115	1658	50958,0383300781	-0,772277227722772	-9,23762376237624	-3,86138613861386
31553	1984	1119	1661	50962,9211425781	-0,633663366336634	-9,1980198019802	-3,83168316831683
31713	1992	1133	1740	50967,8039550781	-0,554455445544555	-9,05940594059406	-3,04950495049505
31873	1998	1111	1669	50972,6867675781	-0,495049504950495	-9,27722772277228	-3,75247524752475
32033	1971	1095	1623	50977,5695800781	-0,762376237623762	-9,43564356435644	-4,20792079207921
32193	2009	1107	1608	50982,4523925781	-0,386138613861386	-9,31683168316832	-4,35643564356436
32353	2003	1093	1621	50987,3352050781	-0,445544554455446	-9,45544554455446	-4,22772277227723
32513	1973	1098	1626	50992,2180175781	-0,742574257425743	-9,40594059405941	-4,17821782178218
32673	1996	1106	1647	50997,1008300781	-0,514851485148515	-9,32673267326733	-3,97029702970297
32833	1978	1112	1657	51001,9836425781	-0,693069306930693	-9,26732673267327	-3,87128712871287
32993	1998	1124	1662	51006,8664550781	-0,495049504950495	-9,14851485148515	-3,82178217821782
33153	2004	1100	1665	51011,7492675781	-0,435643564356436	-9,38613861386139	-3,79207920792079
33313	1990	1103	1622	51016,6320800781	-0,574257425742574	-9,35643564356436	-4,21782178217822
