Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1	Shimmer 1
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW	CAL	CAL	CAL	CAL
No unit	No unit	No unit	No unit	mSecs	deg/sec*	deg/sec*	deg/sec*
4513	1856	1828	1858	2137,72583007813	5,49450549450549	-4,76190476190476	-5,49450549450549
4673	1856	1829	1859	2142,60864257813	5,12820512820513	-4,76190476190476	-5,86080586080586
4833	1856	1831	1859	2147,49145507813	4,3956043956044	-4,76190476190476	-5,86080586080586
4993	1856	1830	1859	2152,37426757813	4,76190476190476	-4,76190476190476	-5,86080586080586
5153	1855	1828	1858	2157,25708007813	5,49450549450549	-4,3956043956044	-5,49450549450549
5313	1856	1829	1859	2162,13989257813	5,12820512820513	-4,76190476190476	-5,86080586080586
5473	1856	1828	1857	2167,02270507813	5,49450549450549	-4,76190476190476	-5,12820512820513
5633	1856	1829	1858	2171,90551757813	5,12820512820513	-4,76190476190476	-5,49450549450549
5793	1856	1829	1858	2176,78833007813	5,12820512820513	-4,76190476190476	-5,49450549450549
5953	1856	1829	1858	2181,67114257813	5,12820512820513	-4,76190476190476	-5,49450549450549
6113	1857	1828	1859	2186,55395507813	5,49450549450549	-5,12820512820513	-5,86080586080586
6273	1857	1830	1860	2191,43676757813	4,76190476190476	-5,12820512820513	-6,22710622710623
6433	1857	1830	1860	2196,31958007813	4,76190476190476	-5,12820512820513	-6,22710622710623
6593	1857	1830	1860	2201,20239257813	4,76190476190476	-5,12820512820513	-6,22710622710623
6753	1857	1830	1858	2206,08520507813	4,76190476190476	-5,12820512820513	-5,49450549450549
6913	1854	1828	1858	2210,96801757813	5,49450549450549	-4,02930402930403	-5,49450549450549
7073	1854	1829	1858	2215,85083007813	5,12820512820513	-4,02930402930403	-5,49450549450549
7233	1856	1828	1858	2220,73364257813	5,49450549450549	-4,76190476190476	-5,49450549450549
7393	1856	1829	1858	2225,61645507813	5,12820512820513	-4,76190476190476	-5,49450549450549
7553	1856	1830	1860	2230,49926757813	4,76190476190476	-4,76190476190476	-6,22710622710623
7713	1857	1830	1859	2235,38208007813	4,76190476190476	-5,12820512820513	-5,86080586080586
7873	1856	1829	1859	2240,26489257813	5,12820512820513	-4,76190476190476	-5,86080586080586
8033	1855	1828	1866	2245,14770507813	5,49450549450549	-4,3956043956044	-8,42490842490843
8193	1857	1830	1860	2250,03051757813	4,76190476190476	-5,12820512820513	-6,22710622710623
8353	1857	1829	1860	2254,91333007813	5,12820512820513	-5,12820512820513	-6,22710622710623
8513	1856	1829	1859	2259,79614257813	5,12820512820513	-4,76190476190476	-5,86080586080586
8673	1856	1828	1859	2264,67895507813	5,49450549450549	-4,76190476190476	-5,86080586080586
8833	1855	1828	1859	2269,56176757813	5,49450549450549	-4,3956043956044	-5,86080586080586
8993	1855	1828	1858	2274,44458007813	5,49450549450549	-4,3956043956044	-5,49450549450549
9153	1856	1829	1858	2279,32739257813	5,12820512820513	-4,76190476190476	-5,49450549450549
9313	1857	1830	1859	2284,21020507813	4,76190476190476	-5,12820512820513	-5,86080586080586
9473	1857	1829	1859	2289,09301757813	5,12820512820513	-5,12820512820513	-5,86080586080586
9633	1856	1829	1858	2293,97583007813	5,12820512820513	-4,76190476190476	-5,49450549450549
9793	1856	1830	1857	2298,85864257813	4,76190476190476	-4,76190476190476	-5,12820512820513
9953	1857	1830	1860	2303,74145507813	4,76190476190476	-5,12820512820513	-6,22710622710623
10113	1856	1829	1858	2308,62426757813	5,12820512820513	-4,76190476190476	-5,49450549450549
10273	1856	1829	1858	2313,50708007813	5,12820512820513	-4,76190476190476	-5,49450549450549
10433	1856	1828	1858	2318,38989257813	5,49450549450549	-4,76190476190476	-5,49450549450549
10593	1854	1827	1859	2323,27270507813	5,86080586080586	-4,02930402930403	-5,86080586080586
10753	1856	1828	1858	2328,15551757813	5,49450549450549	-4,76190476190476	-5,49450549450549
10913	1856	1828	1858	2333,03833007813	5,49450549450549	-4,76190476190476	-5,49450549450549
11073	1856	1829	1858	2337,92114257813	5,12820512820513	-4,76190476190476	-5,49450549450549
11233	1857	1829	1858	2342,80395507813	5,12820512820513	-5,12820512820513	-5,49450549450549
11393	1856	1829	1858	2347,68676757813	5,12820512820513	-4,76190476190476	-5,49450549450549
11553	1858	1830	1859	2352,56958007813	4,76190476190476	-5,49450549450549	-5,86080586080586
11713	1857	1830	1860	2357,45239257813	4,76190476190476	-5,12820512820513	-6,22710622710623
11873	1858	1830	1859	2362,33520507813	4,76190476190476	-5,49450549450549	-5,86080586080586
12033	1856	1829	1859	2367,21801757813	5,12820512820513	-4,76190476190476	-5,86080586080586
12193	1858	1831	1860	2372,10083007813	4,3956043956044	-5,49450549450549	-6,22710622710623
12353	1858	1831	1861	2376,98364257813	4,3956043956044	-5,49450549450549	-6,59340659340659
12513	1855	1828	1858	2381,86645507813	5,49450549450549	-4,3956043956044	-5,49450549450549
12673	1856	1828	1858	2386,74926757813	5,49450549450549	-4,76190476190476	-5,49450549450549
12833	1856	1827	1858	2391,63208007813	5,86080586080586	-4,76190476190476	-5,49450549450549
12993	1856	1828	1859	2396,51489257813	5,49450549450549	-4,76190476190476	-5,86080586080586
13153	1855	1828	1858	2401,39770507813	5,49450549450549	-4,3956043956044	-5,49450549450549
13313	1857	1830	1859	2406,28051757813	4,76190476190476	-5,12820512820513	-5,86080586080586
13473	1856	1830	1859	2411,16333007813	4,76190476190476	-4,76190476190476	-5,86080586080586
13633	1856	1829	1859	2416,04614257813	5,12820512820513	-4,76190476190476	-5,86080586080586
13793	1855	1828	1858	2420,92895507813	5,49450549450549	-4,3956043956044	-5,49450549450549
13953	1856	1828	1857	2425,81176757813	5,49450549450549	-4,76190476190476	-5,12820512820513
14113	1855	1828	1858	2430,69458007813	5,49450549450549	-4,3956043956044	-5,49450549450549
14273	1855	1828	1858	2435,57739257813	5,49450549450549	-4,3956043956044	-5,49450549450549
14433	1856	1828	1858	2440,46020507813	5,49450549450549	-4,76190476190476	-5,49450549450549
14593	1855	1829	1859	2445,34301757813	5,12820512820513	-4,3956043956044	-5,86080586080586
